1F468-1F3FE-200D-1FAEF-200D-1F468-1F3FF	👨🏾‍🫯‍👨🏿	男生摔跤: 中等-深肤色较深肤色	men wrestling: medium-dark skin tone, dark skin tone	人物与身体	17.0	男生摔跤: 中等-深肤色较深肤色 men wrestling: medium-dark skin tone, dark tone 人物与身体 People & Body person-sport 1F468-1F3FE-200D-1FAEF-200D-1F468-1F3FF 1F468 1F3FE 200D 1FAEF 1F3FF U+1F468 U+1F3FE U+200D U+1FAEF U+1F3FF 中等-深肤色 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 男 男子摔跤 男生摔跤 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F468-1F3FF-200D-1FAEF-200D-1F468-1F3FB	👨🏿‍🫯‍👨🏻	男生摔跤: 较深肤色较浅肤色	men wrestling: dark skin tone, light skin tone	人物与身体	17.0	男生摔跤: 较深肤色较浅肤色 men wrestling: dark skin tone, light tone 人物与身体 People & Body person-sport 1F468-1F3FF-200D-1FAEF-200D-1F468-1F3FB 1F468 1F3FF 200D 1FAEF 1F3FB U+1F468 U+1F3FF U+200D U+1FAEF U+1F3FB 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 男 男子摔跤 男生摔跤 较浅肤色 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F468-1F3FF-200D-1FAEF-200D-1F468-1F3FC	👨🏿‍🫯‍👨🏼	男生摔跤: 较深肤色中等-浅肤色	men wrestling: dark skin tone, medium-light skin tone	人物与身体	17.0	男生摔跤: 较深肤色中等-浅肤色 men wrestling: dark skin tone, medium-light tone 人物与身体 People & Body person-sport 1F468-1F3FF-200D-1FAEF-200D-1F468-1F3FC 1F468 1F3FF 200D 1FAEF 1F3FC U+1F468 U+1F3FF U+200D U+1FAEF U+1F3FC 中等-浅肤色 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 男 男子摔跤 男生摔跤 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F468-1F3FF-200D-1FAEF-200D-1F468-1F3FD	👨🏿‍🫯‍👨🏽	男生摔跤: 较深肤色中等肤色	men wrestling: dark skin tone, medium skin tone	人物与身体	17.0	男生摔跤: 较深肤色中等肤色 men wrestling: dark skin tone, medium tone 人物与身体 People & Body person-sport 1F468-1F3FF-200D-1FAEF-200D-1F468-1F3FD 1F468 1F3FF 200D 1FAEF 1F3FD U+1F468 U+1F3FF U+200D U+1FAEF U+1F3FD 中等肤色 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 男 男子摔跤 男生摔跤 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F468-1F3FF-200D-1FAEF-200D-1F468-1F3FE	👨🏿‍🫯‍👨🏾	男生摔跤: 较深肤色中等-深肤色	men wrestling: dark skin tone, medium-dark skin tone	人物与身体	17.0	男生摔跤: 较深肤色中等-深肤色 men wrestling: dark skin tone, medium-dark tone 人物与身体 People & Body person-sport 1F468-1F3FF-200D-1FAEF-200D-1F468-1F3FE 1F468 1F3FF 200D 1FAEF 1F3FE U+1F468 U+1F3FF U+200D U+1FAEF U+1F3FE 中等-深肤色 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 男 男子摔跤 男生摔跤 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FB-200D-1FAEF-200D-1F469-1F3FC	👩🏻‍🫯‍👩🏼	女生摔跤: 较浅肤色中等-浅肤色	women wrestling: light skin tone, medium-light skin tone	人物与身体	17.0	女生摔跤: 较浅肤色中等-浅肤色 women wrestling: light skin tone, medium-light tone 人物与身体 People & Body person-sport 1F469-1F3FB-200D-1FAEF-200D-1F469-1F3FC 1F469 1F3FB 200D 1FAEF 1F3FC U+1F469 U+1F3FB U+200D U+1FAEF U+1F3FC 中等-浅肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较浅肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FB-200D-1FAEF-200D-1F469-1F3FD	👩🏻‍🫯‍👩🏽	女生摔跤: 较浅肤色中等肤色	women wrestling: light skin tone, medium skin tone	人物与身体	17.0	女生摔跤: 较浅肤色中等肤色 women wrestling: light skin tone, medium tone 人物与身体 People & Body person-sport 1F469-1F3FB-200D-1FAEF-200D-1F469-1F3FD 1F469 1F3FB 200D 1FAEF 1F3FD U+1F469 U+1F3FB U+200D U+1FAEF U+1F3FD 中等肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较浅肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FB-200D-1FAEF-200D-1F469-1F3FE	👩🏻‍🫯‍👩🏾	女生摔跤: 较浅肤色中等-深肤色	women wrestling: light skin tone, medium-dark skin tone	人物与身体	17.0	女生摔跤: 较浅肤色中等-深肤色 women wrestling: light skin tone, medium-dark tone 人物与身体 People & Body person-sport 1F469-1F3FB-200D-1FAEF-200D-1F469-1F3FE 1F469 1F3FB 200D 1FAEF 1F3FE U+1F469 U+1F3FB U+200D U+1FAEF U+1F3FE 中等-深肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较浅肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FB-200D-1FAEF-200D-1F469-1F3FF	👩🏻‍🫯‍👩🏿	女生摔跤: 较浅肤色较深肤色	women wrestling: light skin tone, dark skin tone	人物与身体	17.0	女生摔跤: 较浅肤色较深肤色 women wrestling: light skin tone, dark tone 人物与身体 People & Body person-sport 1F469-1F3FB-200D-1FAEF-200D-1F469-1F3FF 1F469 1F3FB 200D 1FAEF 1F3FF U+1F469 U+1F3FB U+200D U+1FAEF U+1F3FF 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较浅肤色 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FC-200D-1FAEF-200D-1F469-1F3FB	👩🏼‍🫯‍👩🏻	女生摔跤: 中等-浅肤色较浅肤色	women wrestling: medium-light skin tone, light skin tone	人物与身体	17.0	女生摔跤: 中等-浅肤色较浅肤色 women wrestling: medium-light skin tone, light tone 人物与身体 People & Body person-sport 1F469-1F3FC-200D-1FAEF-200D-1F469-1F3FB 1F469 1F3FC 200D 1FAEF 1F3FB U+1F469 U+1F3FC U+200D U+1FAEF U+1F3FB 中等-浅肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较浅肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FC-200D-1FAEF-200D-1F469-1F3FD	👩🏼‍🫯‍👩🏽	女生摔跤: 中等-浅肤色中等肤色	women wrestling: medium-light skin tone, medium skin tone	人物与身体	17.0	女生摔跤: 中等-浅肤色中等肤色 women wrestling: medium-light skin tone, medium tone 人物与身体 People & Body person-sport 1F469-1F3FC-200D-1FAEF-200D-1F469-1F3FD 1F469 1F3FC 200D 1FAEF 1F3FD U+1F469 U+1F3FC U+200D U+1FAEF U+1F3FD 中等-浅肤色 中等肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FC-200D-1FAEF-200D-1F469-1F3FE	👩🏼‍🫯‍👩🏾	女生摔跤: 中等-浅肤色中等-深肤色	women wrestling: medium-light skin tone, medium-dark skin tone	人物与身体	17.0	女生摔跤: 中等-浅肤色中等-深肤色 women wrestling: medium-light skin tone, medium-dark tone 人物与身体 People & Body person-sport 1F469-1F3FC-200D-1FAEF-200D-1F469-1F3FE 1F469 1F3FC 200D 1FAEF 1F3FE U+1F469 U+1F3FC U+200D U+1FAEF U+1F3FE 中等-浅肤色 中等-深肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FC-200D-1FAEF-200D-1F469-1F3FF	👩🏼‍🫯‍👩🏿	女生摔跤: 中等-浅肤色较深肤色	women wrestling: medium-light skin tone, dark skin tone	人物与身体	17.0	女生摔跤: 中等-浅肤色较深肤色 women wrestling: medium-light skin tone, dark tone 人物与身体 People & Body person-sport 1F469-1F3FC-200D-1FAEF-200D-1F469-1F3FF 1F469 1F3FC 200D 1FAEF 1F3FF U+1F469 U+1F3FC U+200D U+1FAEF U+1F3FF 中等-浅肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FD-200D-1FAEF-200D-1F469-1F3FB	👩🏽‍🫯‍👩🏻	女生摔跤: 中等肤色较浅肤色	women wrestling: medium skin tone, light skin tone	人物与身体	17.0	女生摔跤: 中等肤色较浅肤色 women wrestling: medium skin tone, light tone 人物与身体 People & Body person-sport 1F469-1F3FD-200D-1FAEF-200D-1F469-1F3FB 1F469 1F3FD 200D 1FAEF 1F3FB U+1F469 U+1F3FD U+200D U+1FAEF U+1F3FB 中等肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较浅肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FD-200D-1FAEF-200D-1F469-1F3FC	👩🏽‍🫯‍👩🏼	女生摔跤: 中等肤色中等-浅肤色	women wrestling: medium skin tone, medium-light skin tone	人物与身体	17.0	女生摔跤: 中等肤色中等-浅肤色 women wrestling: medium skin tone, medium-light tone 人物与身体 People & Body person-sport 1F469-1F3FD-200D-1FAEF-200D-1F469-1F3FC 1F469 1F3FD 200D 1FAEF 1F3FC U+1F469 U+1F3FD U+200D U+1FAEF U+1F3FC 中等-浅肤色 中等肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FD-200D-1FAEF-200D-1F469-1F3FE	👩🏽‍🫯‍👩🏾	女生摔跤: 中等肤色中等-深肤色	women wrestling: medium skin tone, medium-dark skin tone	人物与身体	17.0	女生摔跤: 中等肤色中等-深肤色 women wrestling: medium skin tone, medium-dark tone 人物与身体 People & Body person-sport 1F469-1F3FD-200D-1FAEF-200D-1F469-1F3FE 1F469 1F3FD 200D 1FAEF 1F3FE U+1F469 U+1F3FD U+200D U+1FAEF U+1F3FE 中等-深肤色 中等肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FD-200D-1FAEF-200D-1F469-1F3FF	👩🏽‍🫯‍👩🏿	女生摔跤: 中等肤色较深肤色	women wrestling: medium skin tone, dark skin tone	人物与身体	17.0	女生摔跤: 中等肤色较深肤色 women wrestling: medium skin tone, dark tone 人物与身体 People & Body person-sport 1F469-1F3FD-200D-1FAEF-200D-1F469-1F3FF 1F469 1F3FD 200D 1FAEF 1F3FF U+1F469 U+1F3FD U+200D U+1FAEF U+1F3FF 中等肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FE-200D-1FAEF-200D-1F469-1F3FB	👩🏾‍🫯‍👩🏻	女生摔跤: 中等-深肤色较浅肤色	women wrestling: medium-dark skin tone, light skin tone	人物与身体	17.0	女生摔跤: 中等-深肤色较浅肤色 women wrestling: medium-dark skin tone, light tone 人物与身体 People & Body person-sport 1F469-1F3FE-200D-1FAEF-200D-1F469-1F3FB 1F469 1F3FE 200D 1FAEF 1F3FB U+1F469 U+1F3FE U+200D U+1FAEF U+1F3FB 中等-深肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较浅肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FE-200D-1FAEF-200D-1F469-1F3FC	👩🏾‍🫯‍👩🏼	女生摔跤: 中等-深肤色中等-浅肤色	women wrestling: medium-dark skin tone, medium-light skin tone	人物与身体	17.0	女生摔跤: 中等-深肤色中等-浅肤色 women wrestling: medium-dark skin tone, medium-light tone 人物与身体 People & Body person-sport 1F469-1F3FE-200D-1FAEF-200D-1F469-1F3FC 1F469 1F3FE 200D 1FAEF 1F3FC U+1F469 U+1F3FE U+200D U+1FAEF U+1F3FC 中等-浅肤色 中等-深肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FE-200D-1FAEF-200D-1F469-1F3FD	👩🏾‍🫯‍👩🏽	女生摔跤: 中等-深肤色中等肤色	women wrestling: medium-dark skin tone, medium skin tone	人物与身体	17.0	女生摔跤: 中等-深肤色中等肤色 women wrestling: medium-dark skin tone, medium tone 人物与身体 People & Body person-sport 1F469-1F3FE-200D-1FAEF-200D-1F469-1F3FD 1F469 1F3FE 200D 1FAEF 1F3FD U+1F469 U+1F3FE U+200D U+1FAEF U+1F3FD 中等-深肤色 中等肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FE-200D-1FAEF-200D-1F469-1F3FF	👩🏾‍🫯‍👩🏿	女生摔跤: 中等-深肤色较深肤色	women wrestling: medium-dark skin tone, dark skin tone	人物与身体	17.0	女生摔跤: 中等-深肤色较深肤色 women wrestling: medium-dark skin tone, dark tone 人物与身体 People & Body person-sport 1F469-1F3FE-200D-1FAEF-200D-1F469-1F3FF 1F469 1F3FE 200D 1FAEF 1F3FF U+1F469 U+1F3FE U+200D U+1FAEF U+1F3FF 中等-深肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FF-200D-1FAEF-200D-1F469-1F3FB	👩🏿‍🫯‍👩🏻	女生摔跤: 较深肤色较浅肤色	women wrestling: dark skin tone, light skin tone	人物与身体	17.0	女生摔跤: 较深肤色较浅肤色 women wrestling: dark skin tone, light tone 人物与身体 People & Body person-sport 1F469-1F3FF-200D-1FAEF-200D-1F469-1F3FB 1F469 1F3FF 200D 1FAEF 1F3FB U+1F469 U+1F3FF U+200D U+1FAEF U+1F3FB 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较浅肤色 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FF-200D-1FAEF-200D-1F469-1F3FC	👩🏿‍🫯‍👩🏼	女生摔跤: 较深肤色中等-浅肤色	women wrestling: dark skin tone, medium-light skin tone	人物与身体	17.0	女生摔跤: 较深肤色中等-浅肤色 women wrestling: dark skin tone, medium-light tone 人物与身体 People & Body person-sport 1F469-1F3FF-200D-1FAEF-200D-1F469-1F3FC 1F469 1F3FF 200D 1FAEF 1F3FC U+1F469 U+1F3FF U+200D U+1FAEF U+1F3FC 中等-浅肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FF-200D-1FAEF-200D-1F469-1F3FD	👩🏿‍🫯‍👩🏽	女生摔跤: 较深肤色中等肤色	women wrestling: dark skin tone, medium skin tone	人物与身体	17.0	女生摔跤: 较深肤色中等肤色 women wrestling: dark skin tone, medium tone 人物与身体 People & Body person-sport 1F469-1F3FF-200D-1FAEF-200D-1F469-1F3FD 1F469 1F3FF 200D 1FAEF 1F3FD U+1F469 U+1F3FF U+200D U+1FAEF U+1F3FD 中等肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F469-1F3FF-200D-1FAEF-200D-1F469-1F3FE	👩🏿‍🫯‍👩🏾	女生摔跤: 较深肤色中等-深肤色	women wrestling: dark skin tone, medium-dark skin tone	人物与身体	17.0	女生摔跤: 较深肤色中等-深肤色 women wrestling: dark skin tone, medium-dark tone 人物与身体 People & Body person-sport 1F469-1F3FF-200D-1FAEF-200D-1F469-1F3FE 1F469 1F3FF 200D 1FAEF 1F3FE U+1F469 U+1F3FF U+200D U+1FAEF U+1F3FE 中等-深肤色 女 女子摔跤 女生摔跤 对决 打架 搏斗 摔跤 摔跤比赛 擂台争霸 较深肤色 运动 combat duel grapple ring tournament wrestle wrestling	apple
1F93D	🤽	水球	person playing water polo	人物与身体	3.0	水球 person playing water polo 人物与身体 People & Body person-sport 1F93D U+1F93D 人 体育 水上足球 水上运动 游泳 马可波罗游戏 sport swimming waterpolo	apple
1F93D-1F3FB	🤽🏻	水球: 较浅肤色	person playing water polo: light skin tone	人物与身体	3.0	水球: 较浅肤色 person playing water polo: light skin tone 人物与身体 People & Body person-sport 1F93D-1F3FB 1F93D 1F3FB U+1F93D U+1F3FB 人 体育 水上足球 水上运动 水球 游泳 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FC	🤽🏼	水球: 中等-浅肤色	person playing water polo: medium-light skin tone	人物与身体	3.0	水球: 中等-浅肤色 person playing water polo: medium-light skin tone 人物与身体 People & Body person-sport 1F93D-1F3FC 1F93D 1F3FC U+1F93D U+1F3FC 人 体育 水上足球 水上运动 水球 游泳 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FD	🤽🏽	水球: 中等肤色	person playing water polo: medium skin tone	人物与身体	3.0	水球: 中等肤色 person playing water polo: medium skin tone 人物与身体 People & Body person-sport 1F93D-1F3FD 1F93D 1F3FD U+1F93D U+1F3FD 人 体育 水上足球 水上运动 水球 游泳 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FE	🤽🏾	水球: 中等-深肤色	person playing water polo: medium-dark skin tone	人物与身体	3.0	水球: 中等-深肤色 person playing water polo: medium-dark skin tone 人物与身体 People & Body person-sport 1F93D-1F3FE 1F93D 1F3FE U+1F93D U+1F3FE 人 体育 水上足球 水上运动 水球 游泳 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FF	🤽🏿	水球: 较深肤色	person playing water polo: dark skin tone	人物与身体	3.0	水球: 较深肤色 person playing water polo: dark skin tone 人物与身体 People & Body person-sport 1F93D-1F3FF 1F93D 1F3FF U+1F93D U+1F3FF 人 体育 水上足球 水上运动 水球 游泳 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-200D-2642-FE0F	🤽‍♂️	男生玩水球	man playing water polo	人物与身体	4.0	男生玩水球 man playing water polo 人物与身体 People & Body person-sport 1F93D-200D-2642-FE0F 1F93D 200D 2642 FE0F U+1F93D U+200D U+2642 U+FE0F 水上足球 水上运动 水球 游泳 男 男子玩水球 马可波罗游戏 sport swimming waterpolo	apple
1F93D-1F3FB-200D-2642-FE0F	🤽🏻‍♂️	男生玩水球: 较浅肤色	man playing water polo: light skin tone	人物与身体	4.0	男生玩水球: 较浅肤色 man playing water polo: light skin tone 人物与身体 People & Body person-sport 1F93D-1F3FB-200D-2642-FE0F 1F93D 1F3FB 200D 2642 FE0F U+1F93D U+1F3FB U+200D U+2642 U+FE0F 水上足球 水上运动 水球 游泳 男 男子玩水球 男生玩水球 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FC-200D-2642-FE0F	🤽🏼‍♂️	男生玩水球: 中等-浅肤色	man playing water polo: medium-light skin tone	人物与身体	4.0	男生玩水球: 中等-浅肤色 man playing water polo: medium-light skin tone 人物与身体 People & Body person-sport 1F93D-1F3FC-200D-2642-FE0F 1F93D 1F3FC 200D 2642 FE0F U+1F93D U+1F3FC U+200D U+2642 U+FE0F 水上足球 水上运动 水球 游泳 男 男子玩水球 男生玩水球 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FD-200D-2642-FE0F	🤽🏽‍♂️	男生玩水球: 中等肤色	man playing water polo: medium skin tone	人物与身体	4.0	男生玩水球: 中等肤色 man playing water polo: medium skin tone 人物与身体 People & Body person-sport 1F93D-1F3FD-200D-2642-FE0F 1F93D 1F3FD 200D 2642 FE0F U+1F93D U+1F3FD U+200D U+2642 U+FE0F 水上足球 水上运动 水球 游泳 男 男子玩水球 男生玩水球 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FE-200D-2642-FE0F	🤽🏾‍♂️	男生玩水球: 中等-深肤色	man playing water polo: medium-dark skin tone	人物与身体	4.0	男生玩水球: 中等-深肤色 man playing water polo: medium-dark skin tone 人物与身体 People & Body person-sport 1F93D-1F3FE-200D-2642-FE0F 1F93D 1F3FE 200D 2642 FE0F U+1F93D U+1F3FE U+200D U+2642 U+FE0F 水上足球 水上运动 水球 游泳 男 男子玩水球 男生玩水球 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FF-200D-2642-FE0F	🤽🏿‍♂️	男生玩水球: 较深肤色	man playing water polo: dark skin tone	人物与身体	4.0	男生玩水球: 较深肤色 man playing water polo: dark skin tone 人物与身体 People & Body person-sport 1F93D-1F3FF-200D-2642-FE0F 1F93D 1F3FF 200D 2642 FE0F U+1F93D U+1F3FF U+200D U+2642 U+FE0F 水上足球 水上运动 水球 游泳 男 男子玩水球 男生玩水球 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-200D-2640-FE0F	🤽‍♀️	女生玩水球	woman playing water polo	人物与身体	4.0	女生玩水球 woman playing water polo 人物与身体 People & Body person-sport 1F93D-200D-2640-FE0F 1F93D 200D 2640 FE0F U+1F93D U+200D U+2640 U+FE0F 女 女子玩水球 水上足球 水上运动 水球 游泳 马可波罗游戏 sport swimming waterpolo	apple
1F93D-1F3FB-200D-2640-FE0F	🤽🏻‍♀️	女生玩水球: 较浅肤色	woman playing water polo: light skin tone	人物与身体	4.0	女生玩水球: 较浅肤色 woman playing water polo: light skin tone 人物与身体 People & Body person-sport 1F93D-1F3FB-200D-2640-FE0F 1F93D 1F3FB 200D 2640 FE0F U+1F93D U+1F3FB U+200D U+2640 U+FE0F 女 女子玩水球 女生玩水球 水上足球 水上运动 水球 游泳 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FC-200D-2640-FE0F	🤽🏼‍♀️	女生玩水球: 中等-浅肤色	woman playing water polo: medium-light skin tone	人物与身体	4.0	女生玩水球: 中等-浅肤色 woman playing water polo: medium-light skin tone 人物与身体 People & Body person-sport 1F93D-1F3FC-200D-2640-FE0F 1F93D 1F3FC 200D 2640 FE0F U+1F93D U+1F3FC U+200D U+2640 U+FE0F 女 女子玩水球 女生玩水球 水上足球 水上运动 水球 游泳 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FD-200D-2640-FE0F	🤽🏽‍♀️	女生玩水球: 中等肤色	woman playing water polo: medium skin tone	人物与身体	4.0	女生玩水球: 中等肤色 woman playing water polo: medium skin tone 人物与身体 People & Body person-sport 1F93D-1F3FD-200D-2640-FE0F 1F93D 1F3FD 200D 2640 FE0F U+1F93D U+1F3FD U+200D U+2640 U+FE0F 女 女子玩水球 女生玩水球 水上足球 水上运动 水球 游泳 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FE-200D-2640-FE0F	🤽🏾‍♀️	女生玩水球: 中等-深肤色	woman playing water polo: medium-dark skin tone	人物与身体	4.0	女生玩水球: 中等-深肤色 woman playing water polo: medium-dark skin tone 人物与身体 People & Body person-sport 1F93D-1F3FE-200D-2640-FE0F 1F93D 1F3FE 200D 2640 FE0F U+1F93D U+1F3FE U+200D U+2640 U+FE0F 女 女子玩水球 女生玩水球 水上足球 水上运动 水球 游泳 马可波罗游戏 polo sport swimming waterpolo	apple
1F93D-1F3FF-200D-2640-FE0F	🤽🏿‍♀️	女生玩水球: 较深肤色	woman playing water polo: dark skin tone	人物与身体	4.0	女生玩水球: 较深肤色 woman playing water polo: dark skin tone 人物与身体 People & Body person-sport 1F93D-1F3FF-200D-2640-FE0F 1F93D 1F3FF 200D 2640 FE0F U+1F93D U+1F3FF U+200D U+2640 U+FE0F 女 女子玩水球 女生玩水球 水上足球 水上运动 水球 游泳 马可波罗游戏 polo sport swimming waterpolo	apple
1F93E	🤾	手球	person playing handball	人物与身体	3.0	手球 person playing handball 人物与身体 People & Body person-sport 1F93E U+1F93E 人 体育 投 投球 抛 接球 犯规投球 球 运动 高球 athletics ball catch chuck hurl lob pitch sport throw toss	apple
1F93E-1F3FB	🤾🏻	手球: 较浅肤色	person playing handball: light skin tone	人物与身体	3.0	手球: 较浅肤色 person playing handball: light skin tone 人物与身体 People & Body person-sport 1F93E-1F3FB 1F93E 1F3FB U+1F93E U+1F3FB 人 体育 手球 投 投球 抛 接球 犯规投球 球 运动 高球 athletics ball catch chuck handball hurl lob pitch sport throw toss	apple
1F93E-1F3FC	🤾🏼	手球: 中等-浅肤色	person playing handball: medium-light skin tone	人物与身体	3.0	手球: 中等-浅肤色 person playing handball: medium-light skin tone 人物与身体 People & Body person-sport 1F93E-1F3FC 1F93E 1F3FC U+1F93E U+1F3FC 人 体育 手球 投 投球 抛 接球 犯规投球 球 运动 高球 athletics ball catch chuck handball hurl lob pitch sport throw toss	apple
1F93E-1F3FD	🤾🏽	手球: 中等肤色	person playing handball: medium skin tone	人物与身体	3.0	手球: 中等肤色 person playing handball: medium skin tone 人物与身体 People & Body person-sport 1F93E-1F3FD 1F93E 1F3FD U+1F93E U+1F3FD 人 体育 手球 投 投球 抛 接球 犯规投球 球 运动 高球 athletics ball catch chuck handball hurl lob pitch sport throw toss	apple
1F93E-1F3FE	🤾🏾	手球: 中等-深肤色	person playing handball: medium-dark skin tone	人物与身体	3.0	手球: 中等-深肤色 person playing handball: medium-dark skin tone 人物与身体 People & Body person-sport 1F93E-1F3FE 1F93E 1F3FE U+1F93E U+1F3FE 人 体育 手球 投 投球 抛 接球 犯规投球 球 运动 高球 athletics ball catch chuck handball hurl lob pitch sport throw toss	apple
1F93E-1F3FF	🤾🏿	手球: 较深肤色	person playing handball: dark skin tone	人物与身体	3.0	手球: 较深肤色 person playing handball: dark skin tone 人物与身体 People & Body person-sport 1F93E-1F3FF 1F93E 1F3FF U+1F93E U+1F3FF 人 体育 手球 投 投球 抛 接球 犯规投球 球 运动 高球 athletics ball catch chuck handball hurl lob pitch sport throw toss	apple
1F93E-200D-2642-FE0F	🤾‍♂️	男生玩手球	man playing handball	人物与身体	4.0	男生玩手球 man playing handball 人物与身体 People & Body person-sport 1F93E-200D-2642-FE0F 1F93E 200D 2642 FE0F U+1F93E U+200D U+2642 U+FE0F 墙手球 手球 男 athletics ball catch chuck hurl lob pitch sport throw toss	apple
1F93E-1F3FB-200D-2642-FE0F	🤾🏻‍♂️	男生玩手球: 较浅肤色	man playing handball: light skin tone	人物与身体	4.0	男生玩手球: 较浅肤色 man playing handball: light skin tone 人物与身体 People & Body person-sport 1F93E-1F3FB-200D-2642-FE0F 1F93E 1F3FB 200D 2642 FE0F U+1F93E U+1F3FB U+200D U+2642 U+FE0F 墙手球 手球 男 男生玩手球 athletics ball catch chuck handball hurl lob pitch sport throw toss	apple
1F93E-1F3FC-200D-2642-FE0F	🤾🏼‍♂️	男生玩手球: 中等-浅肤色	man playing handball: medium-light skin tone	人物与身体	4.0	男生玩手球: 中等-浅肤色 man playing handball: medium-light skin tone 人物与身体 People & Body person-sport 1F93E-1F3FC-200D-2642-FE0F 1F93E 1F3FC 200D 2642 FE0F U+1F93E U+1F3FC U+200D U+2642 U+FE0F 墙手球 手球 男 男生玩手球 athletics ball catch chuck handball hurl lob pitch sport throw toss	apple
